-0.21475809812545776,0.6017503142356873,-0.16499532759189606,-0.23122219741344452,0.3131750524044037,-0.1577722728252411,-0.11274230480194092,0.41196826100349426,-0.32562604546546936,-0.5551290512084961,0.35614901781082153,-0.288331538438797,-0.2858501970767975,0.08826152235269547,-0.02907666005194187,1.3255436420440674,0.4631982445716858,-0.09488504379987717,-0.20659439265727997,0.3799158036708832,0.7651312351226807,-0.7102909684181213,0.6635944843292236,0.8025453090667725,-0.07406318932771683,0.4518963098526001,0.37037813663482666,-0.6887369751930237,-0.829853892326355,-0.1197335496544838,0.7418274283409119,-0.840752899646759,0.07696709036827087,-0.4663812518119812,0.1815318465232849,-0.19008569419384003,0.8388530611991882,-0.07606901228427887,0.1970592886209488,0.40466439723968506,-0.5920539498329163,0.19350109994411469,0.03471843898296356,-0.14052052795886993,0.4106826186180115,-0.1010870561003685,0.18592208623886108,0.0510682575404644,0.08597291260957718,-0.1472015231847763,-0.27780821919441223,-0.04474479705095291,0.13064546883106232,0.37868598103523254,0.35812661051750183,0.4466401934623718,-0.5191890597343445,-0.17789225280284882,-0.7723955512046814,-0.20559683442115784,0.20552855730056763,-0.37622830271720886,-0.1887071579694748,-0.2795068025588989,-0.2397894710302353,0.38189637660980225,0.05687270313501358,0.258937269449234,-0.9879279136657715,0.1662902683019638,-0.22186279296875,-0.19653405249118805,0.2419620007276535,0.06565069407224655,0.43473878502845764,0.15391871333122253,-0.556065559387207,0.8518957495689392,0.3085647225379944,0.2801739275455475,-0.5005631446838379,-0.027099400758743286,0.014160429127514362,0.8373245596885681,0.6217034459114075,0.04001721739768982,0.24585393071174622,0.14764618873596191,-0.10317365825176239,0.795512318611145,-0.07146325707435608,-0.4120227098464966,0.11072022467851639,0.1519302874803543,0.33442190289497375,-0.13482460379600525,-0.2697344422340393,0.3925858438014984,-0.5288441181182861,-0.42058035731315613,0.7207587361335754,-0.1090543121099472,0.29333406686782837,-0.2931399345397949,-0.034721605479717255,0.018521541729569435,-0.19417515397071838,0.4875570833683014,-0.4079744219779968,-0.4729427993297577,1.035569190979004,0.5381081700325012,-0.7189127802848816,-0.6172096133232117,0.2924576997756958,0.1968725025653839,0.35962697863578796,0.034257762134075165,0.3842541575431824,0.11623772233724594,0.3017439544200897,-0.3545718193054199,0.11835074424743652,0.3494044244289398,-0.10646211355924606,0.35881155729293823,-0.5145366787910461,-0.25932610034942627,0.2695026099681854,0.7477830052375793,-0.09688718616962433,0.38719692826271057,-0.421736478805542,0.00775994872674346,-0.24668675661087036,0.38920503854751587,-0.5345342755317688,-0.07411471009254456,-0.044091250747442245,0.6467800140380859,0.19936932623386383,-0.4743630886077881,0.1594807207584381,0.26767632365226746,0.49248990416526794,0.10807649791240692,0.1432855874300003,-0.605663537979126,-0.12086708843708038,0.5743781328201294,-0.24906045198440552,0.4127767086029053,-0.7813928723335266,0.3179011344909668,0.12402550131082535,-0.3344569206237793,-0.2426849603652954,-0.1822752207517624,0.21609485149383545,-0.37519004940986633,0.0779711902141571,0.12421628087759018,-0.485393762588501,-0.3726155459880829,0.2007218450307846,0.17716814577579498,-0.10488700866699219,0.7327641844749451,-0.5804288387298584,-0.3777773678302765,0.050212450325489044,-0.17806214094161987,0.4738539755344391,0.3638174831867218,0.3576732873916626,0.40543681383132935,0.16798138618469238,-0.40385016798973083,0.46934014558792114,0.05828598886728287,-0.46465152502059937,0.5263429284095764,-0.7974212169647217,-0.11009646952152252,0.5774854421615601,-0.08628565073013306,0.41761523485183716,-0.3539031147956848,0.38536885380744934,-0.24476277828216553,-0.6402740478515625,0.31524479389190674,0.06791484355926514,-0.31214556097984314,1.0353208780288696,0.3559812307357788,-0.18720220029354095,-0.04021545127034187,-0.06179317459464073,-0.4122852385044098,-0.02040158584713936,-0.4506431221961975,-0.1673765331506729,-0.23165272176265717,-0.17832402884960175,0.09872148185968399,-0.09060319513082504,-0.61105877161026,-0.2570910155773163,0.2532866895198822,0.010905420407652855,-0.043011389672756195,-0.36774754524230957,0.944220781326294,-0.23082198202610016,0.07141461968421936,0.45899441838264465,0.005070006009191275,0.10859457403421402,-0.3322823643684387,-0.3959808349609375,0.4055948853492737,-0.09224331378936768,0.4375455379486084,0.010615156963467598,1.276997447013855,-0.205358624458313,-1.6576707363128662,0.06260985136032104,0.2788875699043274,0.06696716696023941,-0.9902085065841675,0.5577157139778137,-0.553054690361023,-0.23190216720104218,-0.7096195220947266,-0.49258312582969666,-0.45825397968292236,-0.17795470356941223,-1.2070751190185547,0.0596793033182621,0.18850478529930115,-0.17917750775814056,0.3587072491645813,-1.0670983791351318,-0.24812419712543488,0.23200105130672455,-0.7060398459434509,-0.2974233627319336,-0.7154334783554077,-0.15229028463363647,-0.042406950145959854,-0.1876084953546524,-0.3809230923652649,0.035503823310136795,-0.2657987177371979,-0.1608341634273529,-0.45076295733451843,-0.251165509223938,-0.23022373020648956,-0.2729659676551819,0.06585634499788284,-0.05912010371685028,-0.5856866836547852,0.29508426785469055,-0.2832464575767517,0.09584923833608627,-0.03952430561184883,0.6637805700302124,-0.01062658429145813,0.14867153763771057,-0.16098728775978088,-0.45786771178245544,0.6990306377410889,-0.03163266181945801,0.3482004404067993,-0.14712025225162506,-0.11440678685903549,-0.05727284774184227,-0.0526413656771183,-0.000999489682726562,0.4544828236103058,0.38105782866477966,-0.31461718678474426,-1.089952826499939,-0.5440648794174194,0.8597686886787415,-0.2239682525396347,-0.44712257385253906,0.2525574862957001,0.43862324953079224,-0.055866509675979614,-0.20369280874729156,-0.743256151676178,0.30188891291618347,-0.010192396119236946,0.5658200979232788,-0.2714802920818329,-0.0701599270105362,0.0065955002792179585,-0.473655104637146,-0.3852672874927521,0.2339475452899933,-0.05867542326450348,1.7881139516830444,0.3986615240573883,-0.3418843746185303,0.0671982541680336,-13.089163780212402,-0.198057159781456,0.16543640196323395,-0.39509761333465576,0.6465831995010376,0.0724034458398819,-0.2927263677120209,-0.08341497927904129,-0.4860352575778961,0.17382986843585968,0.08530282974243164,0.15986688435077667,-0.23909789323806763,0.696800708770752,0.3208388090133667,-1.6215336322784424,-0.0652749091386795,0.042797330766916275,-0.5721089243888855,0.6501742005348206,-0.25260770320892334,-0.2540186941623688,0.3280572295188904,-0.0488579198718071,0.6574752330780029,0.32990744709968567,-0.41705572605133057,-1.4376763105392456,-0.20114092528820038,-0.39662280678749084,0.044683318585157394,-0.566316545009613,0.06806489080190659,0.8073408603668213,-0.05814560502767563,0.3658343553543091,-0.10421457886695862,-1.1931041479110718,-0.5864869952201843,-0.86383056640625,0.6555284261703491,-1.6567814350128174,-0.8258123993873596,-0.11966168135404587,0.3954840302467346,0.6052332520484924,-0.19573411345481873,-0.2529009282588959,-0.1673119068145752,-0.21166864037513733,-0.01955128274857998,0.023877788335084915,-0.19658297300338745,-0.2652685046195984,0.36175447702407837,0.4808990955352783,0.06313466280698776,0.42979103326797485,0.3001525402069092,-0.37289950251579285,-0.6549286246299744,-0.1507003903388977,-0.607201337814331,0.565488338470459,0.025954602286219597,-0.49194440245628357,-0.3974675238132477,0.4836951494216919,-0.3473288118839264,-0.45666998624801636,-1.122791051864624,0.46973133087158203,-0.17201431095600128,1.442854404449463,-0.3963291645050049,-0.6172569990158081,0.45533713698387146,-0.12166230380535126,-0.3718951642513275,0.4283698797225952,-0.17555199563503265,-0.46200695633888245,-0.24151737987995148,0.14551812410354614,-0.2487780600786209,0.3874170482158661,-0.4085579812526703,0.2600359618663788,-0.7633113265037537,-0.6618590354919434,-0.2868787348270416,-0.2342217117547989,-0.02995237521827221,-0.5638591647148132,0.5386505722999573,0.15002959966659546,0.4992518126964569,0.06736048310995102,-0.17040617763996124,-0.7947133779525757,0.3300257623195648,0.049046605825424194,-0.1715470850467682,-0.4250353276729584,-0.10933953523635864,-0.7540556788444519,0.17369353771209717,0.019636549055576324,-0.29791387915611267,0.17502383887767792,-0.32356905937194824,-0.18250250816345215,-0.35772547125816345,-0.22193928062915802,0.2761717736721039,-0.16246576607227325,-0.06775999069213867,0.2325274795293808,-0.09593770653009415,-0.5870251655578613,-0.6511936187744141,0.39844685792922974,0.050790417939424515,-0.21002747118473053,-0.25013983249664307,-0.11376417428255081,0.09511967748403549,0.12607704102993011,0.5717504024505615,-0.28752145171165466,-0.3954072892665863,-0.517273485660553,-0.04594607651233673,0.1320309042930603,0.46340760588645935,-0.3869260549545288,0.16898556053638458,-1.2879139184951782,-0.9000328779220581,1.094190001487732,-0.23125000298023224,0.4610261023044586,-0.22488854825496674,-0.011191855184733868,0.18628273904323578,0.46203693747520447,0.2525773048400879,0.18754760921001434,-0.25704750418663025,-0.1542629450559616,-1.38925039768219,-0.22051696479320526,-0.34947872161865234,-0.6692937016487122,0.29547059535980225,1.1694825887680054,-0.027487842366099358,-0.31643155217170715,0.2318694144487381,-0.7921290397644043,0.5551432371139526,0.03381470963358879,-0.08838950097560883,0.5759999752044678,-0.22990773618221283,0.3781564235687256,-0.002587358234450221,-0.10831677913665771,-0.03890450298786163,-0.29360687732696533,-0.20954746007919312,-0.2235652208328247,0.3713875114917755,0.15061108767986298,-0.13617505133152008,0.9917448163032532,0.205732524394989,-0.4874057173728943,-0.907845675945282,0.9843615889549255,0.41761523485183716,0.1486409455537796,-0.4820629358291626,-0.022538520395755768,0.14696483314037323,0.2797463536262512,0.7279412150382996,-0.483737051486969,-1.0478322505950928,0.6168009042739868,-0.3382605314254761,0.07118848711252213,0.10462644696235657,0.2726442515850067,-0.3913900852203369,-0.12951548397541046,0.4228762686252594,-0.25111123919487,-0.41558411717414856,-0.37211543321609497,-0.11612451821565628,-0.054222818464040756,-0.32090505957603455,0.4110129177570343,0.001919410191476345,-0.28186312317848206,-0.27816247940063477,0.5333150029182434,-0.09510312974452972,0.28411921858787537,-0.7022004127502441,0.21803349256515503,0.323782742023468,0.16584482789039612,0.04804233834147453,-1.205753207206726,-0.3580895960330963,-0.25006991624832153,-0.5587349534034729,-0.013029984198510647,-0.4955172836780548,-0.6553894877433777,0.552958607673645,-0.4334285259246826,-0.3938317596912384,-0.17620715498924255,-0.3041499853134155,-0.1477467268705368,-0.4274742603302002,-0.5669347047805786,0.5445239543914795,-2.351059675216675,-0.10261853039264679,0.8606125712394714,-0.261896014213562,-0.4099353551864624,0.07500205934047699,-0.6568121314048767,-0.0496768057346344,0.10490892827510834,0.9099843502044678,-0.3734540343284607,0.23710687458515167,-0.25175487995147705,0.7706298232078552,0.31272050738334656,0.09403782337903976,-0.21451114118099213,0.42563191056251526,0.8854792714118958,0.09279371052980423,0.08769345283508301,0.3957802355289459,-0.819338858127594,-0.1542121022939682,-0.1101023331284523,-0.5271221399307251,0.22344301640987396,-0.45828691124916077,0.0880211740732193,-0.4762367010116577,-0.5007085204124451,-0.27464449405670166,0.07505787909030914,0.6238625049591064,-0.24475900828838348,0.48780983686447144,0.35311856865882874,0.21407510340213776,-0.9284601807594299,-0.07162615656852722,-1.0942515134811401,-0.8655961155891418,-0.32641270756721497,0.14189794659614563,0.3051242232322693,0.2803117632865906,-0.5217670798301697,0.17227612435817719,-0.4840920567512512,0.0699038952589035,-0.21353262662887573,-0.48031315207481384,-0.06860154867172241,0.2972543239593506,-0.8012027740478516,0.4143187999725342,0.31752678751945496,0.15844659507274628,0.026142243295907974,0.7303112745285034,0.11473174393177032,-0.3795231878757477,-0.17459949851036072,-0.6318444609642029,1.0379525423049927,0.42695239186286926,0.19441598653793335,-0.06114942207932472,-0.6761781573295593,-0.23415237665176392,-0.7899249196052551,0.12664128839969635,-0.03537621349096298,-0.9685496687889099,-0.24478848278522491,0.6248922348022461,-0.4730949103832245,-0.8016223311424255,0.035069819539785385,-0.15714246034622192,-0.3944322466850281,1.1576026678085327,-0.05830121040344238,0.21185462176799774,0.024889854714274406,-0.20382465422153473,-0.015303279273211956,0.5156387686729431,-0.2936146855354309,-0.0407414510846138,0.3847232162952423,0.6192805767059326,-0.3431950807571411,0.5933820009231567,0.23345476388931274,-0.0911780521273613,-0.38226839900016785,0.20051494240760803,0.06517557054758072,-0.3886831998825073,0.43087464570999146,-0.22882956266403198,0.2643949091434479,0.09535595774650574,0.1755256950855255,0.09089171141386032,-0.5916481018066406,-0.4096590280532837,0.5728294253349304,0.016352705657482147,0.06402406096458435,0.8306261897087097,-0.15356962382793427,0.06281837075948715,-0.0802459791302681,0.0001262792939087376,-0.04955044388771057,0.3049122095108032,0.510964572429657,0.5353529453277588,0.3467950224876404,-0.1373511403799057,0.015223395079374313,0.6599982380867004,0.09297291189432144,0.3585704267024994,-0.025705615058541298,0.3008592426776886,0.26099371910095215,0.20122751593589783,0.9278275370597839,0.754155158996582,-0.025511812418699265,-0.48836642503738403,-0.07969481498003006,0.650674045085907,0.11647041887044907,-0.027148624882102013,0.14911532402038574,-0.411760538816452,-0.5673060417175293,0.12734955549240112,-0.9867778420448303,0.06932780146598816,0.4869270622730255,-0.3701130151748657,-0.7331855893135071,0.03842587769031525,0.19859200716018677,-0.5139824748039246,-0.7514595985412598,0.08885785192251205,0.3396187126636505,-0.05848740041255951,0.6374493837356567,-0.228753924369812,-0.28085362911224365,-0.4280531108379364,-0.23463596403598785,-0.07902539521455765,-0.2198999673128128,0.3355865776538849,0.5006401538848877,-0.24233722686767578,0.39018750190734863,-0.03364720195531845,-0.5427347421646118,0.8230272531509399,0.30267003178596497,-0.4103424549102783,0.23534473776817322,0.05247211828827858,0.11517427861690521,0.4405840337276459,-0.1982668787240982,-0.18540388345718384,0.30466151237487793,-0.10137902945280075,-0.43138453364372253,-0.7002159953117371,-0.41388511657714844,0.015163050964474678,-0.006010003853589296,-0.7721547484397888,0.07111039757728577,0.3191356360912323,0.2954050302505493,-0.13433793187141418,-0.8239197134971619,0.032428402453660965,0.21948853135108948,-0.10761286318302155,-0.5654793381690979,0.49800682067871094,-0.9557294249534607,-0.12617674469947815,-0.1875353455543518,-0.22187310457229614,0.45908474922180176,0.1421210616827011,0.31040647625923157,0.19922272861003876,-0.11172729730606079,0.31766989827156067,0.24822627007961273,-0.21956564486026764,0.46083301305770874,0.12252894043922424,1.051679015159607,0.20597107708454132,0.8783164024353027,-0.4701422452926636,-0.352071613073349,0.32421040534973145,0.278434157371521,-0.11845645308494568,-0.5351611971855164,-0.18486681580543518,-0.22251687943935394,-0.612392008304596,0.07450596243143082,0.25717148184776306,0.10060296207666397,0.382295161485672,-0.4739348590373993,-0.04774933308362961,0.12169016152620316,0.6893941760063171,-0.045243386179208755
